ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447088@description	description	"ПАО СК ""РОСГОССТРАХ"" В БРЯНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В БРЯНСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447089@description	description	"ПАО СК ""РОСГОССТРАХ"" В ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛ."	"ПАО СК ""РОСГОССТРАХ"" В ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛ."
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447090@description	description	"ПАО СК ""РОСГОССТРАХ"" В ЗАБАЙКАЛЬСКОМ КРАЕ"	"ПАО СК ""РОСГОССТРАХ"" В ЗАБАЙКАЛЬСКОМ КРАЕ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447091@description	description	"ПАО СК ""РОСГОССТРАХ"" В ИРКУТСКЕ С УОБАО"	"ПАО СК ""РОСГОССТРАХ"" В ИРКУТСКЕ С УОБАО"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447092@description	description	"ПАО СК ""РОСГОССТРАХ"" В КАБАРДИНО-БАЛКАРСКОЙ РЕСПУБЛИКЕ"	"ПАО СК ""РОСГОССТРАХ"" В КАБАРДИНО-БАЛКАРСКОЙ РЕСПУБЛИКЕ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447093@description	description	"ПАО СК ""РОСГОССТРАХ"" В КАЛИНИНГРАДСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В КАЛИНИНГРАДСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447094@description	description	"ПАО СК ""РОСГОССТРАХ"" В КАЛУЖСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В КАЛУЖСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447095@description	description	"ПАО СК ""РОСГОССТРАХ"" В КАМЧАТСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В КАМЧАТСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447096@description	description	"ПАО СК ""РОСГОССТРАХ"" В КОСТРОМСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В КОСТРОМСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447097@description	description	"ПАО СК ""РОСГОССТРАХ"" В КРАСНОДАРСКОМ КРАЕ С РЕСПУБЛИКОЙ АДЫГЕЯ"	"ПАО СК ""РОСГОССТРАХ"" В КРАСНОДАРСКОМ КРАЕ С РЕСПУБЛИКОЙ АДЫГЕЯ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447098@description	description	"ПАО СК ""РОСГОССТРАХ"" В КУРГАНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В КУРГАНСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447099@description	description	"ПАО СК ""РОСГОССТРАХ"" В КУРСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В КУРСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447100@description	description	"ПАО СК ""РОСГОССТРАХ"" В ЛИПЕЦКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ЛИПЕЦКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447101@description	description	"ПАО СК ""РОСГОССТРАХ"" В МАГАДАНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В МАГАДАНСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447102@description	description	"ПАО СК ""РОСГОССТРАХ"" В МУРМАНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В МУРМАНСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447103@description	description	"ПАО СК ""РОСГОССТРАХ"" В НОВГОРОДСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В НОВГОРОДСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447104@description	description	"ПАО СК ""РОСГОССТРАХ"" В ОРЕНБУРГСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ОРЕНБУРГСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447105@description	description	"ПАО СК ""РОСГОССТРАХ"" В ОРЛОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ОРЛОВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447106@description	description	"ПАО СК ""РОСГОССТРАХ"" В ПЕНЗЕНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ПЕНЗЕНСКОЙ ОБЛАСТИ"
