ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	ProductConfigurationSearchResultsContent	ui-label	maxPremium	maxPremium	maxPremium	maxPremium
UiSchema	ProductConfigurationSearchResultsContent	ui-label	maxPremiumMandatoryAgreement	maxPremiumMandatoryAgreement	maxPremiumMandatoryAgreement	maxPremiumMandatoryAgreement
UiSchema	ProductConfigurationSearchResultsContent	ui-label	maxInsuredSumMainRisk	maxInsuredSumMainRisk	maxInsuredSumMainRisk	maxInsuredSumMainRisk
UiSchema	ProductConfigurationSearchResultsContent	ui-label	maxInsuredSumMainRiskMandatoryAgreement	maxInsuredSumMainRiskMandatoryAgreement	maxInsuredSumMainRiskMandatoryAgreement	maxInsuredSumMainRiskMandatoryAgreement
UiSchema	ProductConfigurationSearchResultsContent	ui-label	isPaidUpAvailable	isPaidUpAvailable	isPaidUpAvailable	isPaidUpAvailable
UiSchema	ProductConfigurationSearchResultsContent	ui-label	ruleCode	ruleCode	ruleCode	ruleCode
UiSchema	ProductConfigurationSearchResultsContent	ui-label	daysBetweenIssueAndStart	daysBetweenIssueAndStart	daysBetweenIssueAndStart	daysBetweenIssueAndStart
UiSchema	ProductConfigurationSearchResultsContent	ui-label	payPeriodDays	payPeriodDays	payPeriodDays	payPeriodDays
UiSchema	ProductConfigurationSearchResultsContent	ui-label	gracePeriodDays	gracePeriodDays	gracePeriodDays	gracePeriodDays
UiSchema	ProductConfigurationSearchResultsContent	ui-label	coolOffPeriodDays	coolOffPeriodDays	coolOffPeriodDays	coolOffPeriodDays
UiSchema	ProductConfigurationSearchResultsContent	ui-label	partnerBusinessCode	partnerBusinessCode	partnerBusinessCode	partnerBusinessCode
UiSchema	ProductConfigurationSearchResultsContent	ui-label	riskPackages	riskPackages	riskPackages	riskPackages
UiSchema	ProductConfigurationSearchResultsContent	ui-label	useThreePayments	useThreePayments	useThreePayments	useThreePayments
UiSchema	ProductConfigurationSearchResultsContent	ui-label	activeFrom	activeFrom	activeFrom	activeFrom
UiSchema	ProductConfigurationSearchResultsContent	ui-label	activeTo	activeTo	activeTo	activeTo
UiSchema	ProductConfigurationSearchResultsContent	ui-label	paperTypes	paperTypes	paperTypes	paperTypes
UiSchema	ProductConfigurationSearchResultsContent	ui-label	applicationPrintout	applicationPrintout	applicationPrintout	applicationPrintout
UiSchema	ProductConfigurationSearchResultsContent	ui-label	policyPrintout	policyPrintout	policyPrintout	policyPrintout
UiSchema	ProductConfigurationSearchResultsContent	ui-label	cashBackCoeff	cashBackCoeff	cashBackCoeff	cashBackCoeff
UiSchema	ProductConfigurationSearchResultsContent	ui-label	showFinKnowledgeQuestionnaire	showFinKnowledgeQuestionnaire	showFinKnowledgeQuestionnaire	showFinKnowledgeQuestionnaire
UiSchema	ProductConfigurationSearchResultsContent	ui-label	isReinvestAvailable	isReinvestAvailable	isReinvestAvailable	isReinvestAvailable
UiSchema	ProductConfigurationSearchResultsContent	ui-label	isReinvestFieldsAvailable	isReinvestFieldsAvailable	isReinvestFieldsAvailable	isReinvestFieldsAvailable
UiSchema	ProductConfigurationSearchResultsContent	ui-label	invoiceOnActivationIfReinvest	invoiceOnActivationIfReinvest	invoiceOnActivationIfReinvest	invoiceOnActivationIfReinvest
UiSchema	ProductConfigurationSearchResultsContent	ui-label	daysBetweenIssueAndStartReinvest	daysBetweenIssueAndStartReinvest	daysBetweenIssueAndStartReinvest	daysBetweenIssueAndStartReinvest
UiSchema	ProductConfigurationSearchResultsContent	ui-label	payPeriodDaysReinvest	payPeriodDaysReinvest	payPeriodDaysReinvest	payPeriodDaysReinvest
UiSchema	ProductConfigurationSearchResultsContent	ui-label	creditPrograms	creditPrograms	creditPrograms	creditPrograms
UiSchema	ProductConfigurationSearchResultsContent	ui-label	availableCurrencies	availableCurrencies	availableCurrencies	availableCurrencies
UiSchema	ProductConfigurationSearchResultsContent	ui-label	isMigrated	isMigrated	isMigrated	isMigrated
UiSchema	ProductConfigurationSearchResultsContent	ui-label	guaranteedIncome	guaranteedIncome	guaranteedIncome	guaranteedIncome
UiSchema	ProductConfigurationSearchResultsContent	ui-label	availablePaymentFrequency	availablePaymentFrequency	availablePaymentFrequency	availablePaymentFrequency
UiSchema	ProductConfigurationSearchResultsContent	ui-label	policyHolderType	policyHolderType	policyHolderType	policyHolderType
UiSchema	ProductConfigurationSearchResultsContent	ui-label	cardType	cardType	cardType	cardType
