ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
MenuConfiguration	MainMenu	ui-label	NaturalPerson	NaturalPerson	NaturalPerson	Физ. лицо
MenuConfiguration	MainMenu	ui-label	Organisation	Organisation	Organisation	Орг. структура
MenuConfiguration	MainMenu	ui-label	Organisation Units	Organisation Units	Organisation Units	Орг. структура
MenuConfiguration	MainMenu	ui-label	OrganisationUnit	OrganisationUnit	OrganisationUnit	Подразделение
MenuConfiguration	MainMenu	ui-label	OrganisationUnitImplOverview	OrganisationUnitImplOverview	OrganisationUnitImplOverview	Орг. структура
MenuConfiguration	MainMenu	ui-label	Parties	Parties	Parties	Контрагенты
MenuConfiguration	MainMenu	ui-label	Partner	Partner	Partner	Партнер
MenuConfiguration	MainMenu	ui-label	Payment orders	Payment orders	Payment orders	Распоряжение на выплату
MenuConfiguration	MainMenu	ui-label	PaymentOrderSearchView	PaymentOrderSearchView	PaymentOrderSearchView	Журнал РНВ
MenuConfiguration	MainMenu	ui-label	Portfolio Transfer	Portfolio Transfer	Portfolio transfer	Передача портфеля
MenuConfiguration	MainMenu	ui-label	Portfolio transfer create	Portfolio transfer create	Portfolio transfer create	Передача портфеля (создание документа)
MenuConfiguration	MainMenu	ui-label	Portfolio transfer item journal	Portfolio transfer item journal	Portfolio transfer item journal	Журнал строк передач портфелей
MenuConfiguration	MainMenu	ui-label	Portfolio transfer journal	Portfolio transfer journal	Portfolio transfer journal	Журнал передач портфелей
MenuConfiguration	MainMenu	ui-label	ProductConfiguration	ProductConfiguration	Product configuration	Продукты
MenuConfiguration	MainMenu	ui-label	RateOfReturnRules	RateOfReturnRules	Rate of return rules	Лесенка КВ
MenuConfiguration	MainMenu	ui-label	RateOfReturnRulesEquityActives	RateOfReturnRulesEquityActives	Rate of return rules (Equity and Actives)	Лесенка КВ (ДСЖ и Активы)
MenuConfiguration	MainMenu	ui-label	RecalcInsuredSum	RecalcInsuredSum	RecalcInsuredSum	Исправление страховых сумм
MenuConfiguration	MainMenu	ui-label	Reinsurance	Reinsurance	Reinsurance	Перестрахование
MenuConfiguration	MainMenu	ui-label	Reinsurer	Reinsurer	Reinsurer	Перестраховщик
MenuConfiguration	MainMenu	ui-label	Request	Request	Request	Постпродажное сопровождение
MenuConfiguration	MainMenu	ui-label	RiskLifeInsuranceQuote	RiskLifeInsuranceQuote	RiskLifeInsuranceQuote	РСЖ. Заявка на страхование
MenuConfiguration	MainMenu	ui-label	RSD	RSD	RSD	РСД
MenuConfiguration	MainMenu	ui-label	RSD journal	RSD journal	RSD journal	Журнал РСД
MenuConfiguration	MainMenu	ui-label	SearchWorkingCalendar	SearchWorkingCalendar	Search working calendars	Поиск рабочих календарей
MenuConfiguration	MainMenu	ui-label	Service Providers	Service Providers	Service Providers	Поставщики услуг
MenuConfiguration	MainMenu	ui-label	ServiceProviderSearchView	ServiceProviderSearchView	ServiceProviderSearchView	Поиск поставщиков услуг
MenuConfiguration	MainMenu	ui-label	StrategyConfiguration	StrategyConfiguration	Strategy configuration	Стратегии (конфигурация)
MenuConfiguration	MainMenu	ui-label	StrategyConfigurationSearch	StrategyConfigurationSearch	StrategyConfigurationSearch	Справочник СК
MenuConfiguration	MainMenu	ui-label	StrategyConfImport	StrategyConfImport	StrategyConfImport	Импорт СК
MenuConfiguration	MainMenu	ui-label	StrategyInstruments	StrategyInstruments	Strategy instruments	Стратегии (инструменты)
MenuConfiguration	MainMenu	ui-label	StrategyInstrumentsImport	StrategyInstrumentsImport	StrategyInstrumentsImport	Импорт СИ
MenuConfiguration	MainMenu	ui-label	StrategyInstrumentsSearch	StrategyInstrumentsSearch	StrategyInstrumentsSearch	Справочник СИ
MenuConfiguration	MainMenu	ui-label	System Notification	System Notification	System Notification	Системные уведомления
MenuConfiguration	MainMenu	ui-label	Testing view	Testing view	Testing view	Тестирование
MenuConfiguration	MainMenu	ui-label	User	User	User	Пользователь
MenuConfiguration	MainMenu	ui-label	User Search	User Search	User Search	Поиск пользователей
MenuConfiguration	MainMenu	ui-label	Users	Users	Users	Пользователи
MenuConfiguration	MainMenu	ui-label	Workflow	Workflow	Workflow	Витрина задач
MenuConfiguration	MainMenu	ui-label	WorkingCalendars	WorkingCalendars	Working calendars	Рабочие календари
MenuConfiguration	MainMenu	ui-label	Asset	Asset	Asset	Актив
MenuConfiguration	MainMenu	ui-label	Asset dictionary	Asset dictionary	Asset dictionary	Справочник активов
MenuConfiguration	MainMenu	ui-label	AssetSearchInlineView	AssetSearchInlineView	AssetSearchInlineView	Журнал активов
MenuConfiguration	MainMenu	ui-label	EconomicParameters	EconomicParameters	EconomicParameters	Параметры экономики
MenuConfiguration	MainMenu	ui-label	addProductConfiguration	addProductConfiguration	addProductConfiguration	Параметры экономики
MenuConfiguration	MainMenu	ui-label	Create contract view	Create contract view	Create contract	Создание договора
MenuConfiguration	MainMenu	ui-label	Asset reports	Asset reports	Asset reports	Отчеты по активам
MenuConfiguration	MainMenu	ui-label	EconomicParametersSearch	EconomicParametersSearch	Economic parameters search	Журнал параметров экономики
MenuConfiguration	MainMenu	ui-label	AssetReportOnDateInlineView	AssetReportOnDateInlineView	AssetReportOnDateInlineView	Отчет на дату
MenuConfiguration	MainMenu	ui-label	AssetReportOnPeriodInlineView	AssetReportOnPeriodInlineView	AssetReportOnPeriodInlineView	Отчет на период
MenuConfiguration	MainMenu	ui-label	AssetRegisterOfTransactionInlineView	AssetRegisterOfTransactionInlineView	AssetRegisterOfTransactionInlineView	Реестр сделок
MenuConfiguration	MainMenu	ui-label	ContractEntityAttributesImport	ContractEntityAttributesImport	ContractEntityAttributesImport	Импорт атрибутов
